Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012
240810205090040,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102022,Guarapés,1,0,374,1354,362,"2,82",60913,671701642,69244,758069117,3713,458145592,6551,790257793
240810205090041,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102022,Guarapés,1,1,399,1508,378,"3,71",50271,9822617,53204,8832411,24765,9852059,47357,8137937
240810205090042,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,295,1030,349,"2,81",60978,35186805,67373,3456616,33138,21068643,54744,22981245
240810205090043,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,315,1113,353,"3,04",69159,51790808,75643,51741609,38993,29770588,6541,32665632
240810205090044,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,277,975,352,"2,45",64488,54636818,7232,55612323,43104,35184732,68323,38546574
240810205090045,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,234,891,381,"3,44",75842,33100947,78181,32289648,42784,2604299,63883,25406051
240810205090046,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,266,945,355,"2,81",65773,37717454,7112,36977867,35101,22586193,59958,2367924
240810205090047,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,319,1093,343,"2,86",72534,24524081,77386,22402826,40202,21602417,66932,18068398
240810205090048,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,330,1095,332,"2,2",62765,49142821,69975,49744807,36927,2883164,64239,32618109
240810205090049,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,272,895,329,"2,57",53464,1650268,64921,1258381,3543,1801465,61461,15245112
240810205090050,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,262,953,364,"3,17",80883,186686046,88667,197796532,41721,9067562,68568,130702368
240810205090051,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,112,443,396,"3,47",45382,14175932,55248,11781049,24738,12466475,47274,13173197
240810205090052,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,365,1237,339,"2,89",43071,22540471,51208,22632382,33618,19752124,51909,21006298
240810205090053,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,292,1055,361,"3,7",55784,31161602,67589,29771412,32021,19331932,5892,19723656
240810205090055,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,333,1185,356,"2,74",80482,244153437,83751,251356375,43277,99421699,62989,132339476
240810205090056,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,272,1079,397,"2,46",244821,607258971,250343,607131415,115473,313903147,166948,367979267
240810205090057,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,504,1761,349,"2,93",64063,36446752,68697,35898517,34616,24497166,55993,27659192
240810205090058,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,315,1165,37,"3,01",72451,41282224,78969,39843978,40304,27456809,66176,27961838
240810205090059,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,215,800,372,"3,01",3867,7261587,49784,3794617,20857,7517016,46729,4742211
240810205090060,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,378,1386,367,"3,2",73503,35531694,76752,34606095,41704,25480952,61466,25408515
240810205090061,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,199,744,374,"3,39",37904,23220592,58022,23877324,30595,14023209,53563,12243058
240810205090062,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,344,1230,358,"3,24",65342,25876997,68739,24884205,35477,18802594,58892,17420504
240810205090063,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,178,624,351,"3,63",61881,25444538,68843,23502283,35935,17584331,58884,15293671
240810205090064,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,261,954,366,"2,63",55418,14598593,60017,13043456,30573,13357553,54721,10687966
240810205090065,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,1,277,1037,374,"3,49",52302,14907037,62179,11566552,29573,12777949,57586,8741273
240810205090066,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,354,1222,345,"2,62",56238,24168801,6614,21867426,38038,26329928,63975,27692694
240810205090067,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,306,1208,395,3,49076,14451378,53825,13289399,26019,11568042,47474,10920165
240810205090068,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,301,1080,359,"3,12",72893,48951214,79495,48133483,43097,32614103,69531,34241232
240810205090069,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,216,749,347,"2,64",76001,144499126,85059,154064904,40887,70599199,70403,100870001
240810205090070,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,329,1186,36,"2,95",55939,17788388,66201,14245237,3478,47516899,64772,69107457
240810205090071,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,329,1017,309,"2,46",6856,48897443,80558,47785123,3992,32177705,71757,35000823
240810205090072,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,301,1077,358,"2,63",140999,1069815876,175374,13256673738,74718,4798073191,139485,887536002
240810205090073,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,370,1206,326,"2,69",51374,33625417,62323,33969181,42588,27837908,60058,28766539
240810205090074,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102021,Filipe Camarão,1,0,178,606,34,"2,86",61405,33409246,70517,31931926,40673,61610151,70563,85877483
240810205090075,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,310,955,308,"2,86",57538,17750022,66307,14628855,35841,16321273,59119,13153579
240810205090076,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,231,862,373,"3,68",53993,30493302,62362,29998343,28732,18276964,54488,20633543
240810205090077,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,79,289,366,"2,15",75086,82124951,76049,82449924,41223,40680228,60637,48114748
240810205090078,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,285,975,342,"3,13",47602,20382762,66831,15742677,38916,22540622,66782,20066519
240810205090079,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,378,1323,35,"3,05",67263,32531165,75001,30463881,43617,27551493,68695,26163338
240810205090080,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,1,290,1102,38,"4,35",7026,51991797,80855,51262482,42626,31554229,70082,32638914
240810205090081,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,224,789,352,"2,55",72517,154955692,92294,179100146,45228,64955173,76652,86050663
240810205090082,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,252,920,365,"4,08",62927,29917557,70166,28272569,36479,20522121,60643,19460122
240810205090083,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,305,1049,344,"3,77",60301,23650282,66396,21987837,36569,21717339,59835,21612886
240810205090084,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,1,354,1208,341,"2,62",76518,1370147,82584,142884448,44009,6461127,71718,85453569
240810205090085,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,233,811,348,"2,82",62694,24936835,6826,23343845,35026,18694061,60346,16923793
240810205090086,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,304,1019,335,"2,34",67571,29068498,7233,27668793,41434,24793828,66512,23117188
240810205090087,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102014,Bom Pastor,1,0,275,925,336,"2,87",5868,30867218,68961,2917814,37799,31793537,65833,36929157
240810205090088,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,275,915,333,"2,94",110852,181136415,120017,185128511,6282,105585353,100613,131132967
240810205090089,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,336,1052,313,"2,52",91463,101688537,9664,102443683,57602,71171647,87165,81948717
240810205090090,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,335,1146,342,"2,81",7368,98753064,102418,107875487,61836,78935225,9724,8971886
240810205090091,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,1,279,1028,368,"3,85",58414,2060098,63169,19269174,34767,1899186,58639,18032015
240810205090092,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,371,1295,349,"2,95",82406,93931335,89393,95654855,5016,58991964,77196,69932555
240810205090093,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,312,1093,35,"2,93",82079,90715989,97003,92741187,46454,49877071,80131,59066705
240810205090094,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,285,975,342,"2,48",232289,404643469,245194,395447331,116678,252297485,173079,276677198
240810205090095,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,0,133,424,319,"2,64",122544,32016821,134698,335678609,71459,167548157,110926,216510705
240810205090096,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102013,Nordeste,1,1,68,220,324,"1,73",63818,36993809,66763,36730708,35678,23046429,57209,24650497
240810205090097,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,283,998,353,"3,28",82594,144206897,107221,160875979,53039,72264929,92116,89544044
240810205090098,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,343,1086,317,"2,79",95311,92007402,103455,91441993,55625,60473933,8723,67275937
240810205090099,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,316,1096,347,"3,52",93046,76977727,102092,75220259,52416,47801845,84212,50026822
240810205090100,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,279,1024,367,"3,71",75314,36556488,81444,34531517,44437,28708647,72664,26429706
240810205090101,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,1,249,895,359,"3,25",76119,40149129,80312,38988348,41651,321949,72961,33555559
240810205090102,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,214,742,347,"3,11",8619,85951545,10079,85794976,51128,6365438,88687,77141004
240810205090103,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,196,673,343,"2,93",110023,123842795,119803,123130593,70216,95887833,10335,10691874
240810205090104,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,304,981,323,"2,82",111068,14665914,11643,147499301,67742,91684846,99173,103073013
240810205090106,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,421,1447,344,"2,54",83268,65099801,89887,64323017,47361,42927479,76497,47053379
240810205090107,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,207,753,364,"3,66",63629,25330853,70434,23235687,37045,21965888,61774,21351139
240810205090108,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,304,1027,338,"2,82",97359,141344594,102412,143513169,54314,70487886,84165,84126319
240810205090109,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,254,870,343,"3,47",95934,117673984,103251,119100246,53997,61469906,84918,70431981
240810205090111,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,287,999,348,"4,15",80303,52341572,85676,51236129,43478,34187201,67472,36869334
240810205090112,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,272,940,346,"3,27",11302,137580738,129166,136375255,72086,103639671,110287,116454738
240810205090113,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,7,NA,NA,NA,NA,NA,NA,NA,NA,510,0,510,0
240810205090114,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,345,1172,34,"3,85",94303,77052091,10231,75397258,58522,7178062,85279,81795756
240810205090115,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,286,967,338,"3,56",81302,45044746,89089,42411439,44489,37437355,78619,39328751
240810205090116,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,232,807,348,"3,07",84323,101534567,96846,104500423,51222,64082682,83295,77523614
240810205090117,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,255,896,351,"3,67",6684,56515087,81944,56910969,38114,35957397,72678,43463433
240810205090118,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,378,1223,324,"3,02",100767,126245354,102946,126733379,59357,78592741,8588,90949442
240810205090119,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,270,928,344,"2,92",65275,65566478,95784,6699692,35847,38033601,81805,49231105
240810205090120,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,298,1032,346,"3,4",60555,26814814,66834,25393311,39478,28684989,62762,30993937
240810205090121,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,1,243,888,365,"3,22",5531,16052664,59735,14687637,33451,14598413,55649,11926615
240810205090122,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,1,215,735,342,"3,67",50685,20366268,6448,16994185,2818,16137378,58748,15682372
240810205090123,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,1,356,1323,372,"3,74",64467,99811659,70616,105005895,35673,44701682,60403,60777873
240810205090124,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,276,953,345,"2,85",58885,45477876,67718,46321704,40903,31594889,6178,34829159
240810205090125,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,239,812,34,"2,7",67965,40621788,82876,3715876,45395,31840306,75329,3028325
240810205090126,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102012,Quintas,1,0,270,964,357,"3,29",99114,159671702,106617,163775665,53433,81495277,88332,103941704
240810205090127,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,1,398,1387,348,"3,69",57979,19384971,62536,18055351,30811,16791188,59263,15433252
240810205090128,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,1,304,1064,35,"3,14",60647,34883657,70369,33629668,35502,21566192,62635,21052775
240810205090129,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,220,754,343,"2,35",724,51459405,83392,50098522,4984,33480034,74415,3169657
240810205090130,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,310,968,312,"2,6",73646,72976161,81829,74393773,47736,55021644,73964,65873394
240810205090131,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,285,1001,351,"3,51",83396,123305343,91065,127677055,50292,67078094,78222,82510756
240810205090132,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,332,1054,317,"2,54",84133,75736772,95659,75084668,49064,46687221,80079,51372009
240810205090133,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,276,936,339,"2,89",86974,64122619,92683,63036216,52973,57034212,82638,64472504
240810205090134,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,195,732,375,"3,44",127672,23226592,131725,234311359,6884,112886516,99595,132731243
240810205090135,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,348,1266,364,"4,06",106447,125505271,111915,125833689,591,78198855,89751,91263209
240810205090136,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,266,910,342,"2,19",89118,100598474,110773,1010574,64125,83585431,101091,94422114
240810205090137,2,Região Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,24018,Natal,08,RM Natal,2408102,NATAL,240810205,NATAL,24081020509,R.A. OESTE,2408102016,Dix-Sept Rosado,1,0,277,950,343,"3,14",77429,3826667,84774,35659734,44791,29050956,7296,26764585
